Time sec,Extension in,Strain 1 %,Load lbf,Tensile stress ksi,Cycle Count ,Total Cycle Count ,Repetitions Count ,Segment ID ,Marked Data ,PIP Count ,Tensile extension in,Tensile strain %,Displacement (Strain 1) in,True strain %,Corrected Position in,Tenacity gf/tex,True stress psi
8.404,0.001402558,0.00535908,187.995,107.4257,0,0,0,3204,0,0,5.36E-05,0.00535908,5.36E-05,0.005358936,0.001402558,852.7313,107431.5
8.454,0.001408886,0.005379151,188.4554,107.6888,0,0,0,3204,0,0,5.38E-05,0.005379151,5.38E-05,0.005379006,0.001408886,854.8195,107694.6
8.504001,0.001415213,0.005402786,188.8703,107.9259,0,0,0,3204,0,0,5.40E-05,0.005402786,5.40E-05,0.00540264,0.001415213,856.7012,107931.7
8.554001,0.001423649,0.005435625,189.2366,108.1352,0,0,0,3204,0,0,5.44E-05,0.005435625,5.44E-05,0.005435477,0.001423649,858.3629,108141.1
8.604,0.001429977,0.00546766,189.6453,108.3687,0,0,0,3204,0,0,5.47E-05,0.00546766,5.47E-05,0.005467511,0.001429977,860.2166,108374.6
8.654,0.001438413,0.005465565,189.9948,108.5685,0,0,0,3204,0,0,5.47E-05,0.005465566,5.47E-05,0.005465416,0.001438413,861.8021,108574.4
8.704,0.001446849,0.005516302,190.4686,108.8392,0,0,0,3204,0,0,5.52E-05,0.005516302,5.52E-05,0.00551615,0.001446849,863.9509,108845.2
8.754001,0.001455286,0.00552762,190.9168,109.0953,0,0,0,3204,0,0,5.53E-05,0.00552762,5.53E-05,0.005527467,0.001455286,865.9841,109101.3
8.804001,0.001465831,0.005564531,191.4316,109.3895,0,0,0,3204,0,0,5.56E-05,0.005564531,5.56E-05,0.005564377,0.001465831,868.319,109395.5
8.854,0.001474268,0.005658367,191.9381,109.6789,0,0,0,3204,0,0,5.66E-05,0.005658367,5.66E-05,0.005658207,0.001474268,870.6165,109685.1
8.904,0.001482704,0.00549531,192.4243,109.9567,0,0,0,3204,0,0,5.50E-05,0.00549531,5.50E-05,0.005495159,0.001482704,872.822,109962.8
8.954,0.00149325,0.005601835,192.9141,110.2366,0,0,0,3204,0,0,5.60E-05,0.005601835,5.60E-05,0.005601678,0.00149325,875.0438,110242.8
9.004001,0.001501686,0.005721186,193.4455,110.5403,0,0,0,3204,0,0,5.72E-05,0.005721186,5.72E-05,0.005721022,0.001501686,877.454,110546.6
9.054001,0.001510123,0.00568026,193.9465,110.8266,0,0,0,3204,0,0,5.68E-05,0.00568026,5.68E-05,0.005680099,0.001510123,879.7264,110832.8
9.104,0.001518559,0.005682825,194.3579,111.0617,0,0,0,3204,0,0,5.68E-05,0.005682825,5.68E-05,0.005682664,0.001518559,881.5928,111068
9.154,0.001526996,0.005790995,194.8221,111.3269,0,0,0,3204,0,0,5.79E-05,0.005790995,5.79E-05,0.005790827,0.001526996,883.6981,111333.3
9.204,0.001535432,0.00576264,195.2534,111.5734,0,0,0,3204,0,0,5.76E-05,0.00576264,5.76E-05,0.005762474,0.001535432,885.6547,111579.8
9.254001,0.001541759,0.005759057,195.6595,111.8054,0,0,0,3204,0,0,5.76E-05,0.005759057,5.76E-05,0.005758891,0.001541759,887.4967,111811.9
9.304001,0.001550196,0.005754004,196.0657,112.0375,0,0,0,3204,0,0,5.75E-05,0.005754004,5.75E-05,0.005753839,0.001550196,889.3392,112044
9.354,0.001556523,0.005827886,196.4163,112.2379,0,0,0,3204,0,0,5.83E-05,0.005827886,5.83E-05,0.005827716,0.001556523,890.9293,112244.4
9.404,0.00156496,0.005875881,196.899,112.5137,0,0,0,3204,0,0,5.88E-05,0.005875881,5.88E-05,0.005875709,0.00156496,893.1188,112520.3
9.454,0.001573396,0.005911853,197.306,112.7463,0,0,0,3204,0,0,5.91E-05,0.005911853,5.91E-05,0.005911678,0.001573396,894.9651,112753
9.504001,0.001581833,0.005902121,197.7798,113.017,0,0,0,3204,0,0,5.90E-05,0.005902121,5.90E-05,0.005901947,0.001581833,897.1143,113023.7
9.554001,0.001590269,0.005898107,198.245,113.2829,0,0,0,3204,0,0,5.90E-05,0.005898107,5.90E-05,0.005897933,0.001590269,899.2244,113289.6
9.604,0.001598705,0.005943027,198.7071,113.5469,0,0,0,3204,0,0,5.94E-05,0.005943027,5.94E-05,0.005942851,0.001598705,901.3205,113553.7
9.654,0.001607142,0.005901357,199.1925,113.8243,0,0,0,3204,0,0,5.90E-05,0.005901357,5.90E-05,0.005901183,0.001607142,903.5222,113831
9.704,0.001615578,0.006019219,199.6038,114.0593,0,0,0,3204,0,0,6.02E-05,0.006019219,6.02E-05,0.006019038,0.001615578,905.3875,114066.2
9.754001,0.001624015,0.005992764,200.0337,114.305,0,0,0,3204,0,0,5.99E-05,0.005992765,5.99E-05,0.005992585,0.001624015,907.3379,114311.8
9.804001,0.001630342,0.00606369,200.4593,114.5482,0,0,0,3204,0,0,6.06E-05,0.00606369,6.06E-05,0.006063506,0.001630342,909.2681,114555.1
9.854,0.001638779,0.006206186,200.8596,114.7769,0,0,0,3204,0,0,6.21E-05,0.006206186,6.21E-05,0.006205994,0.001638779,911.0839,114784
9.904,0.001649324,0.006092906,201.334,115.048,0,0,0,3204,0,0,6.09E-05,0.006092906,6.09E-05,0.00609272,0.001649324,913.2359,115055
9.954,0.001657761,0.006096959,201.7834,115.3048,0,0,0,3204,0,0,6.10E-05,0.006096959,6.10E-05,0.006096773,0.001657761,915.2744,115311.8
10.004,0.001666197,0.006128427,202.3124,115.6071,0,0,0,3204,0,0,6.13E-05,0.006128427,6.13E-05,0.006128239,0.001666197,917.6738,115614.2
10.054,0.001674633,0.006160443,202.7802,115.8744,0,0,0,3204,0,0,6.16E-05,0.006160443,6.16E-05,0.006160253,0.001674633,919.7953,115881.5
10.104,0.001685179,0.006185508,203.2527,116.1444,0,0,0,3204,0,0,6.19E-05,0.006185507,6.19E-05,0.006185316,0.001685179,921.9388,116151.6
10.154,0.001693615,0.00624345,203.7456,116.4261,0,0,0,3204,0,0,6.24E-05,0.006243451,6.24E-05,0.006243256,0.001693615,924.1747,116433.4
10.204,0.001702052,0.006235402,204.22,116.6972,0,0,0,3204,0,0,6.24E-05,0.006235402,6.24E-05,0.006235208,0.001702052,926.3265,116704.4
10.254,0.001710488,0.006303116,204.6918,116.9668,0,0,0,3204,0,0,6.30E-05,0.006303116,6.30E-05,0.006302917,0.001710488,928.4666,116974.1
10.304,0.001718925,0.006260388,205.1203,117.2116,0,0,0,3204,0,0,6.26E-05,0.006260388,6.26E-05,0.006260192,0.001718925,930.41,117218.9
10.354,0.001725252,0.006259272,205.5082,117.4333,0,0,0,3204,0,0,6.26E-05,0.006259272,6.26E-05,0.006259076,0.001725252,932.1698,117440.6
10.404,0.001733688,0.006347586,205.9406,117.6803,0,0,0,3204,0,0,6.35E-05,0.006347585,6.35E-05,0.006347384,0.001733688,934.1309,117687.8
10.454,0.001742125,0.006368342,206.2637,117.865,0,0,0,3204,0,0,6.37E-05,0.006368342,6.37E-05,0.006368139,0.001742125,935.5964,117872.5
10.504,0.001750561,0.006369557,206.7309,118.1319,0,0,0,3204,0,0,6.37E-05,0.006369557,6.37E-05,0.006369354,0.001750561,937.7156,118139.5
10.554,0.001758998,0.0063647,207.2293,118.4167,0,0,0,3204,0,0,6.36E-05,0.0063647,6.36E-05,0.006364498,0.001758998,939.9763,118424.3
10.604,0.001769543,0.006412656,207.7338,118.705,0,0,0,3204,0,0,6.41E-05,0.006412656,6.41E-05,0.00641245,0.001769543,942.2648,118712.7
10.654,0.00177798,0.006437349,208.2527,119.0015,0,0,0,3204,0,0,6.44E-05,0.006437349,6.44E-05,0.006437142,0.00177798,944.6183,119009.2
10.704,0.001786416,0.006380228,208.7504,119.286,0,0,0,3204,0,0,6.38E-05,0.006380228,6.38E-05,0.006380025,0.001786416,946.8761,119293.6
10.754,0.001794853,0.006544735,209.133,119.5046,0,0,0,3204,0,0,6.54E-05,0.006544735,6.54E-05,0.006544521,0.001794853,948.6116,119512.4
10.804,0.00180118,0.00647755,209.5968,119.7696,0,0,0,3204,0,0,6.48E-05,0.00647755,6.48E-05,0.006477341,0.00180118,950.7153,119777.4
10.854,0.001809616,0.006522471,209.9641,119.9795,0,0,0,3204,0,0,6.52E-05,0.006522471,6.52E-05,0.006522258,0.001809616,952.3813,119987.3
10.904,0.001815944,0.006533319,210.3599,120.2057,0,0,0,3204,0,0,6.53E-05,0.006533319,6.53E-05,0.006533105,0.001815944,954.1768,120213.5
10.954,0.00182438,0.006535473,210.7739,120.4423,0,0,0,3204,0,0,6.54E-05,0.006535473,6.54E-05,0.00653526,0.00182438,956.0546,120450.1
11.004,0.001830708,0.006605242,211.1479,120.656,0,0,0,3204,0,0,6.61E-05,0.006605242,6.61E-05,0.006605024,0.001830708,957.751,120663.9
11.054,0.001839144,0.006670293,211.4734,120.8419,0,0,0,3204,0,0,6.67E-05,0.006670293,6.67E-05,0.00667007,0.001839144,959.2272,120850
11.104,0.00184758,0.006730958,211.9458,121.1119,0,0,0,3204,0,0,6.73E-05,0.006730957,6.73E-05,0.006730731,0.00184758,961.3699,121120
11.154,0.001856017,0.006714176,212.3708,121.3547,0,0,0,3204,0,0,6.71E-05,0.006714176,6.71E-05,0.00671395,0.001856017,963.2978,121362.9
11.204,0.001864453,0.006702407,212.8646,121.6369,0,0,0,3204,0,0,6.70E-05,0.006702407,6.70E-05,0.006702183,0.001864453,965.5377,121645.1
11.254,0.001874999,0.006751185,213.3044,121.8882,0,0,0,3204,0,0,6.75E-05,0.006751185,6.75E-05,0.006750958,0.001874999,967.5327,121896.5
11.304,0.001883435,0.006783064,213.8359,122.1919,0,0,0,3204,0,0,6.78E-05,0.006783064,6.78E-05,0.006782834,0.001883435,969.9434,122200.2
11.354,0.001891872,0.006810929,214.3493,122.4853,0,0,0,3204,0,0,6.81E-05,0.006810929,6.81E-05,0.006810697,0.001891872,972.2721,122493.7
11.404,0.001902417,0.006763051,214.8053,122.7459,0,0,0,3204,0,0,6.76E-05,0.006763052,6.76E-05,0.006762823,0.001902417,974.3404,122754.2
11.454,0.001910854,0.006805877,215.3303,123.0459,0,0,0,3204,0,0,6.81E-05,0.006805877,6.81E-05,0.006805645,0.001910854,976.7219,123054.3
11.504,0.00191929,0.006842181,215.7472,123.2841,0,0,0,3204,0,0,6.84E-05,0.006842182,6.84E-05,0.006841947,0.00191929,978.6131,123292.6
11.554,0.001925617,0.006946435,216.2325,123.5614,0,0,0,3204,0,0,6.95E-05,0.006946435,6.95E-05,0.006946193,0.001925617,980.8144,123570
11.604,0.001934054,0.006898166,216.5884,123.7648,0,0,0,3204,0,0,6.90E-05,0.006898166,6.90E-05,0.006897928,0.001934054,982.4284,123773.3
11.654,0.00194249,0.006925756,217.0352,124.0201,0,0,0,3204,0,0,6.93E-05,0.006925757,6.93E-05,0.006925517,0.00194249,984.4551,124028.7
11.704,0.001948818,0.006932023,217.4198,124.2399,0,0,0,3204,0,0,6.93E-05,0.006932023,6.93E-05,0.006931782,0.001948818,986.1999,124248.5
11.754,0.001957254,0.006977335,217.8104,124.4631,0,0,0,3204,0,0,6.98E-05,0.006977335,6.98E-05,0.006977092,0.001957254,987.9716,124471.8
11.804,0.001965691,0.007013169,218.1947,124.6827,0,0,0,3204,0,0,7.01E-05,0.007013169,7.01E-05,0.007012923,0.001965691,989.7148,124691.5
11.854,0.001974127,0.007074049,218.6324,124.9328,0,0,0,3204,0,0,7.07E-05,0.007074049,7.07E-05,0.007073799,0.001974127,991.7,124941.6
11.904,0.001982563,0.007055015,219.1063,125.2036,0,0,0,3204,0,0,7.06E-05,0.007055015,7.06E-05,0.007054766,0.001982563,993.8495,125212.4
11.954,0.001991,0.00710117,219.5927,125.4816,0,0,0,3204,0,0,7.10E-05,0.00710117,7.10E-05,0.007100918,0.001991,996.0559,125490.5
12.004,0.001999436,0.007085915,220.062,125.7497,0,0,0,3204,0,0,7.09E-05,0.007085916,7.09E-05,0.007085664,0.001999436,998.1844,125758.6
12.054,0.002007873,0.007093004,220.5087,126.005,0,0,0,3204,0,0,7.09E-05,0.007093004,7.09E-05,0.007092753,0.002007873,1000.211,126013.9
12.104,0.002016309,0.007068174,220.9857,126.2775,0,0,0,3204,0,0,7.07E-05,0.007068174,7.07E-05,0.007067924,0.002016309,1002.374,126286.4
12.154,0.002022637,0.007153708,221.4076,126.5186,0,0,0,3204,0,0,7.15E-05,0.007153708,7.15E-05,0.007153451,0.002022637,1004.288,126527.7
12.204,0.002031073,0.007124276,221.7446,126.7112,0,0,0,3204,0,0,7.12E-05,0.007124276,7.12E-05,0.007124022,0.002031073,1005.817,126720.2
12.254,0.002039509,0.007253613,222.191,126.9663,0,0,0,3204,0,0,7.25E-05,0.007253613,7.25E-05,0.007253351,0.002039509,1007.842,126975.5
12.304,0.002047946,0.00725518,222.6229,127.2131,0,0,0,3204,0,0,7.26E-05,0.00725518,7.26E-05,0.007254917,0.002047946,1009.801,127222.3
12.354,0.002056382,0.007301412,223.0783,127.4733,0,0,0,3204,0,0,7.30E-05,0.007301413,7.30E-05,0.007301146,0.002056382,1011.866,127482.6
12.404,0.002066928,0.007229039,223.5822,127.7613,0,0,0,3204,0,0,7.23E-05,0.007229039,7.23E-05,0.007228778,0.002066928,1014.152,127770.5
12.454,0.002075364,0.007201703,224.054,128.0308,0,0,0,3204,0,0,7.20E-05,0.007201703,7.20E-05,0.007201443,0.002075364,1016.292,128040.1
12.504,0.002083801,0.0072964,224.4968,128.2839,0,0,0,3204,0,0,7.30E-05,0.0072964,7.30E-05,0.007296133,0.002083801,1018.301,128293.3
12.554,0.002094346,0.007283515,225.0297,128.5884,0,0,0,3204,0,0,7.28E-05,0.007283515,7.28E-05,0.00728325,0.002094346,1020.717,128597.7
12.604,0.002102783,0.007431161,225.5044,128.8596,0,0,0,3204,0,0,7.43E-05,0.007431162,7.43E-05,0.007430885,0.002102783,1022.871,128869.2
12.654,0.00210911,0.00741669,225.9452,129.1115,0,0,0,3204,0,0,7.42E-05,0.00741669,7.42E-05,0.007416415,0.00210911,1024.87,129121.1
12.704,0.002117546,0.007335289,226.3575,129.3471,0,0,0,3204,0,0,7.34E-05,0.007335289,7.34E-05,0.007335021,0.002117546,1026.74,129356.6
12.754,0.002125983,0.007407742,226.8,129.6,0,0,0,3204,0,0,7.41E-05,0.007407742,7.41E-05,0.007407467,0.002125983,1028.748,129609.6
12.804,0.00213231,0.007502282,227.1668,129.8096,0,0,0,3204,0,0,7.50E-05,0.007502283,7.50E-05,0.007502001,0.00213231,1030.411,129819.3
12.854,0.002140747,0.007462649,227.5399,130.0228,0,0,0,3204,0,0,7.46E-05,0.007462649,7.46E-05,0.00746237,0.002140747,1032.104,130032.5
12.904,0.002149183,0.007524194,228.0189,130.2965,0,0,0,3204,0,0,7.52E-05,0.007524194,7.52E-05,0.007523911,0.002149183,1034.277,130306.3
12.954,0.00215762,0.007530088,228.4996,130.5712,0,0,0,3204,0,0,7.53E-05,0.007530088,7.53E-05,0.007529804,0.00215762,1036.457,130581
13.004,0.002168165,0.007517536,228.9827,130.8472,0,0,0,3204,0,0,7.52E-05,0.007517536,7.52E-05,0.007517253,0.002168165,1038.648,130857.1
13.054,0.002176601,0.007626078,229.5025,131.1443,0,0,0,3204,0,0,7.63E-05,0.007626078,7.63E-05,0.007625787,0.002176601,1041.006,131154.3
13.104,0.002187147,0.007603206,229.9785,131.4163,0,0,0,3204,0,0,7.60E-05,0.007603206,7.60E-05,0.007602917,0.002187147,1043.165,131426.3
13.154,0.002193474,0.007650849,230.3941,131.6537,0,0,0,3204,0,0,7.65E-05,0.007650849,7.65E-05,0.007650556,0.002193474,1045.05,131663.8
13.204,0.002201911,0.007684118,230.8345,131.9054,0,0,0,3204,0,0,7.68E-05,0.007684119,7.68E-05,0.007683823,0.002201911,1047.048,131915.6
13.254,0.002210347,0.007717936,231.2756,132.1575,0,0,0,3204,0,0,7.72E-05,0.007717936,7.72E-05,0.007717638,0.002210347,1049.049,132167.7
13.304,0.002216675,0.00769716,231.7003,132.4002,0,0,0,3204,0,0,7.70E-05,0.00769716,7.70E-05,0.007696864,0.002216675,1050.975,132410.4
13.354,0.002225111,0.00778753,232.0656,132.6089,0,0,0,3204,0,0,7.79E-05,0.00778753,7.79E-05,0.007787227,0.002225111,1052.632,132619.2
13.404,0.002231438,0.007810381,232.3852,132.7915,0,0,0,3204,0,0,7.81E-05,0.007810381,7.81E-05,0.007810076,0.002231438,1054.082,132801.9
13.454,0.002237766,0.007896717,232.7536,133.0021,0,0,0,3204,0,0,7.90E-05,0.007896718,7.90E-05,0.007896406,0.002237766,1055.753,133012.6
13.504,0.002246202,0.007854754,233.1792,133.2453,0,0,0,3204,0,0,7.85E-05,0.007854754,7.85E-05,0.007854446,0.002246202,1057.683,133255.7
13.554,0.002254639,0.007876254,233.638,133.5074,0,0,0,3204,0,0,7.88E-05,0.007876255,7.88E-05,0.007875945,0.002254639,1059.764,133518
13.604,0.002265184,0.00788303,234.0885,133.7648,0,0,0,3204,0,0,7.88E-05,0.00788303,7.88E-05,0.00788272,0.002265184,1061.807,133775.4
13.654,0.002273621,0.007965469,234.5678,134.0387,0,0,0,3204,0,0,7.97E-05,0.007965469,7.97E-05,0.007965152,0.002273621,1063.982,134049.4
13.704,0.002282057,0.007875549,235.0433,134.3105,0,0,0,3204,0,0,7.88E-05,0.00787555,7.88E-05,0.007875239,0.002282057,1066.139,134321.1
13.754,0.002292603,0.007933766,235.5463,134.5979,0,0,0,3204,0,0,7.93E-05,0.007933766,7.93E-05,0.007933451,0.002292603,1068.42,134608.6
13.804,0.002301039,0.007947747,236.0489,134.8851,0,0,0,3204,0,0,7.95E-05,0.007947748,7.95E-05,0.007947432,0.002301039,1070.7,134895.8
13.854,0.002311585,0.008086621,236.5699,135.1828,0,0,0,3204,0,0,8.09E-05,0.008086621,8.09E-05,0.008086294,0.002311585,1073.063,135193.8
13.904,0.002320021,0.007945672,237.0189,135.4394,0,0,0,3204,0,0,7.95E-05,0.007945672,7.95E-05,0.007945356,0.002320021,1075.1,135450.2
13.954,0.002326348,0.008112371,237.4255,135.6717,0,0,0,3204,0,0,8.11E-05,0.008112371,8.11E-05,0.008112042,0.002326348,1076.944,135682.7
14.004,0.002334785,0.007974457,237.8705,135.926,0,0,0,3204,0,0,7.97E-05,0.007974457,7.97E-05,0.007974139,0.002334785,1078.963,135936.8
14.054,0.002341112,0.008035298,238.2298,136.1313,0,0,0,3204,0,0,8.04E-05,0.008035298,8.04E-05,0.008034974,0.002341112,1080.592,136142.3
14.104,0.002349549,0.008057444,238.6362,136.3636,0,0,0,3204,0,0,8.06E-05,0.008057444,8.06E-05,0.00805712,0.002349549,1082.436,136374.6
14.154,0.002355876,0.008110335,239.0475,136.5985,0,0,0,3204,0,0,8.11E-05,0.008110335,8.11E-05,0.008110006,0.002355876,1084.301,136609.6
14.204,0.002364312,0.008223262,239.4371,136.8212,0,0,0,3204,0,0,8.22E-05,0.008223263,8.22E-05,0.008222925,0.002364312,1086.068,136832.4
14.254,0.002372749,0.008165966,239.8736,137.0706,0,0,0,3204,0,0,8.17E-05,0.008165966,8.17E-05,0.008165632,0.002372749,1088.049,137081.8
14.304,0.002381185,0.008194477,240.3285,137.3305,0,0,0,3204,0,0,8.19E-05,0.008194477,8.19E-05,0.008194142,0.002381185,1090.112,137341.8
14.354,0.002391731,0.008285278,240.7556,137.5746,0,0,0,3204,0,0,8.29E-05,0.008285278,8.29E-05,0.008284934,0.002391731,1092.049,137586
14.404,0.002400167,0.008234091,241.2328,137.8473,0,0,0,3204,0,0,8.23E-05,0.008234091,8.23E-05,0.008233752,0.002400167,1094.214,137858.7
14.454,0.002408604,0.008263523,241.7161,138.1235,0,0,0,3204,0,0,8.26E-05,0.008263523,8.26E-05,0.008263181,0.002408604,1096.406,138134.9
14.504,0.002414931,0.008266401,242.1223,138.3556,0,0,0,3204,0,0,8.27E-05,0.008266401,8.27E-05,0.00826606,0.002414931,1098.248,138367
14.554,0.002423367,0.008306602,242.561,138.6063,0,0,0,3204,0,0,8.31E-05,0.008306602,8.31E-05,0.008306257,0.002423367,1100.238,138617.8
14.604,0.002431804,0.0083788,242.9281,138.8161,0,0,0,3204,0,0,8.38E-05,0.0083788,8.38E-05,0.008378449,0.002431804,1101.904,138827.7
14.654,0.00244024,0.008294325,243.3699,139.0685,0,0,0,3204,0,0,8.29E-05,0.008294324,8.29E-05,0.00829398,0.00244024,1103.907,139080.1
14.704,0.002448677,0.008406802,243.8311,139.3321,0,0,0,3204,0,0,8.41E-05,0.008406802,8.41E-05,0.008406449,0.002448677,1105.999,139343.8
14.754,0.002457113,0.00851317,244.2732,139.5847,0,0,0,3204,0,0,8.51E-05,0.00851317,8.51E-05,0.008512808,0.002457113,1108.005,139596.6
14.804,0.00246555,0.008373063,244.7496,139.8569,0,0,0,3204,0,0,8.37E-05,0.008373063,8.37E-05,0.008372712,0.00246555,1110.166,139868.6
14.854,0.002473986,0.008438858,245.1998,140.1142,0,0,0,3204,0,0,8.44E-05,0.008438857,8.44E-05,0.008438501,0.002473986,1112.208,140126
14.904,0.002484532,0.008429008,245.6772,140.387,0,0,0,3204,0,0,8.43E-05,0.008429008,8.43E-05,0.008428652,0.002484532,1114.373,140398.8
14.954,0.002492968,0.008504906,246.1549,140.6599,0,0,0,3204,0,0,8.50E-05,0.008504907,8.50E-05,0.008504545,0.002492968,1116.54,140671.9
15.004,0.002501404,0.008561341,246.5423,140.8813,0,0,0,3204,0,0,8.56E-05,0.008561341,8.56E-05,0.008560975,0.002501404,1118.297,140893.4
15.054,0.002509841,0.00854971,247.0939,141.1965,0,0,0,3204,0,0,8.55E-05,0.00854971,8.55E-05,0.008549344,0.002509841,1120.799,141208.6
15.104,0.002518278,0.008638963,247.4543,141.4025,0,0,0,3204,0,0,8.64E-05,0.008638963,8.64E-05,0.00863859,0.002518278,1122.434,141414.7
15.154,0.002526714,0.00861574,247.8484,141.6276,0,0,0,3204,0,0,8.62E-05,0.00861574,8.62E-05,0.008615369,0.002526714,1124.221,141639.8
15.204,0.002533041,0.008643291,248.3029,141.8874,0,0,0,3204,0,0,8.64E-05,0.008643291,8.64E-05,0.008642917,0.002533041,1126.283,141899.7
15.254,0.002541477,0.008642018,248.6776,142.1015,0,0,0,3204,0,0,8.64E-05,0.008642018,8.64E-05,0.008641645,0.002541477,1127.983,142113.8
15.304,0.002549914,0.008699294,249.145,142.3686,0,0,0,3204,0,0,8.70E-05,0.008699294,8.70E-05,0.008698916,0.002549914,1130.103,142381
15.354,0.00255835,0.008775938,249.5748,142.6142,0,0,0,3204,0,0,8.78E-05,0.008775937,8.78E-05,0.008775552,0.00255835,1132.052,142626.7
15.404,0.002568896,0.008751833,250.0611,142.8921,0,0,0,3204,0,0,8.75E-05,0.008751833,8.75E-05,0.00875145,0.002568896,1134.258,142904.6
15.454,0.002577332,0.008779247,250.529,143.1594,0,0,0,3204,0,0,8.78E-05,0.008779246,8.78E-05,0.008778861,0.002577332,1136.38,143172
15.504,0.002585769,0.008883774,251.0163,143.4379,0,0,0,3204,0,0,8.88E-05,0.008883774,8.88E-05,0.00888338,0.002585769,1138.591,143450.6
15.554,0.002594205,0.008845531,251.4068,143.661,0,0,0,3204,0,0,8.85E-05,0.008845531,8.85E-05,0.00884514,0.002594205,1140.362,143673.7
15.604,0.002602642,0.008850662,251.8309,143.9034,0,0,0,3204,0,0,8.85E-05,0.008850662,8.85E-05,0.00885027,0.002602642,1142.286,143916.1
15.654,0.002608969,0.008845747,252.2688,144.1536,0,0,0,3204,0,0,8.85E-05,0.008845747,8.85E-05,0.008845355,0.002608969,1144.272,144166.4
15.704,0.002617405,0.008832,252.6946,144.3969,0,0,0,3204,0,0,8.83E-05,0.008832,8.83E-05,0.00883161,0.002617405,1146.203,144409.7
15.754,0.002623733,0.008926365,253.0988,144.6279,0,0,0,3204,0,0,8.93E-05,0.008926365,8.93E-05,0.008925966,0.002623733,1148.037,144640.8
15.804,0.002632169,0.00891722,253.4411,144.8235,0,0,0,3204,0,0,8.92E-05,0.00891722,8.92E-05,0.008916823,0.002632169,1149.59,144836.4
15.854,0.002638497,0.008922644,253.8455,145.0546,0,0,0,3204,0,0,8.92E-05,0.008922644,8.92E-05,0.008922246,0.002638497,1151.424,145067.5
15.904,0.002646933,0.00893081,254.1883,145.2504,0,0,0,3204,0,0,8.93E-05,0.00893081,8.93E-05,0.008930411,0.002646933,1152.979,145263.4
15.954,0.002655369,0.009001304,254.6505,145.5146,0,0,0,3204,0,0,9.00E-05,0.009001303,9.00E-05,0.009000899,0.002655369,1155.075,145527.7
16.004,0.002663806,0.009011584,255.0979,145.7702,0,0,0,3204,0,0,9.01E-05,0.009011584,9.01E-05,0.009011178,0.002663806,1157.105,145783.4
16.054,0.002674352,0.009032498,255.5727,146.0415,0,0,0,3204,0,0,9.03E-05,0.009032498,9.03E-05,0.00903209,0.002674352,1159.258,146054.7
16.104,0.002682788,0.009035298,256.0633,146.3219,0,0,0,3204,0,0,9.04E-05,0.009035299,9.04E-05,0.00903489,0.002682788,1161.484,146335.1
16.154,0.002691224,0.009095609,256.548,146.5988,0,0,0,3204,0,0,9.10E-05,0.009095609,9.10E-05,0.009095196,0.002691224,1163.682,146612.2
16.204,0.00270177,0.009136888,257.0381,146.8789,0,0,0,3204,0,0,9.14E-05,0.009136888,9.14E-05,0.009136471,0.00270177,1165.905,146892.4
16.254,0.002710206,0.009225104,257.5336,147.162,0,0,0,3204,0,0,9.23E-05,0.009225104,9.23E-05,0.009224678,0.002710206,1168.153,147175.6
16.304,0.002718643,0.009127489,258.0221,147.4412,0,0,0,3204,0,0,9.13E-05,0.009127488,9.13E-05,0.009127072,0.002718643,1170.368,147454.6
16.354,0.002727079,0.009195868,258.4899,147.7085,0,0,0,3204,0,0,9.20E-05,0.009195868,9.20E-05,0.009195445,0.002727079,1172.49,147722.1
16.404,0.002733407,0.009171763,258.8581,147.9189,0,0,0,3204,0,0,9.17E-05,0.009171763,9.17E-05,0.009171343,0.002733407,1174.161,147932.5
16.454,0.002741843,0.009146346,259.2776,148.1586,0,0,0,3204,0,0,9.15E-05,0.009146346,9.15E-05,0.009145927,0.002741843,1176.063,148172.2
